id;companyid;containerid;createdat;customer;displayid;engineid;enginename;enginetype;extrainfo;integrated;integrationid;istest;ordertiming;ordertype;saleschannel;scheduledat;status;preparationtime;takeouttimeinseconds;totalamount;updatedat;version
736;WO665ASV82;CRG7A1Z6;2025-08-11 02:40:00;760;OFTG1L;MSLGEL;KDSPro;WEB;Não informado;False;5350;False;IMMEDIATE;DELIVERY;IFOOD;2025-08-11 02:40:00;CONCLUDED;38;442;63.55;2025-08-11 03:39:00;v3.4.4
1328;41MVX1XHNF;H4ZWW81D;2025-08-11 20:43:00;185;F3J8DV;NY2ZM5;IfoodBridge;POS;Não informado;True;3627;False;SCHEDULED;TAKEOUT;DELIVERYVIP;2025-08-13 16:43:00;PENDING;19;3571;148.82;2025-08-12 11:12:00;v3.8.4
972;JK4514408L;N27241MD;2025-08-11 20:56:00;278;HGMBU2;7HUV7N;DirectOrder;WEB;Não informado;True;8923;False;SCHEDULED;TAKEOUT;ANOTAAI;2025-08-13 08:56:00;CANCELED;54;476;121.16;2025-08-12 06:00:00;v1.7.6
289;83CKES5CWF;ZIWJOTIK;2025-08-12 01:32:00;88;YNF1SS;GFJHOU;KDSPro;WEB;Aliquam enim magni suscipit nostrum voluptatem porro.;True;8336;False;SCHEDULED;TAKEOUT;SITE;2025-08-14 21:32:00;DISPATCHED;32;668;82.95;2025-08-12 17:48:00;v1.7.2
474;53NAHOH2P9;RA94KFGP;2025-08-12 02:25:00;60;9RJOZG;4NYHQM;KDSPro;WEB;Quos consequuntur aspernatur.;False;6841;False;IMMEDIATE;TAKEOUT;ANOTAAI;2025-08-12 02:25:00;CANCELED;11;3325;148.83;2025-08-12 14:08:00;v1.3.0
425;CSIZLCP8DK;L1JOVOG1;2025-08-12 03:27:00;942;VMVZD3;T7G65X;CannoliEngine;APP;Não informado;True;6524;False;IMMEDIATE;DELIVERY;DELIVERYVIP;2025-08-12 03:27:00;CANCELED;84;712;98.57;2025-08-12 03:38:00;v2.7.7
1767;9X8QFUC6VL;4BJ18QHK;2025-08-12 03:51:00;975;U5TPT1;TM902A;DirectOrder;POS;Não informado;False;6288;False;SCHEDULED;TAKEOUT;DELIVERYVIP;2025-08-14 11:51:00;PLACED;19;1159;45.45;2025-08-12 22:23:00;v3.1.0
1949;UWWD1C9YBX;6GYRBQDG;2025-08-12 08:29:00;14;M9D4CV;W7PXBN;CannoliEngine;APP;Facere numquam labore blanditiis.;True;1938;True;IMMEDIATE;DELIVERY;SITE;2025-08-12 08:29:00;PENDING;26;645;53.01;2025-08-13 01:08:00;v3.5.2
19;8F1BOM17OC;E3OZKDZW;2025-08-12 09:43:00;99;ACZHZE;Q3MN9X;IfoodBridge;POS;Qui assumenda magni.;True;4627;False;IMMEDIATE;TAKEOUT;WHATSAPP;2025-08-12 09:43:00;CANCELED;29;1650;37.15;2025-08-13 03:27:00;v3.4.1
1089;81GT2MVSCG;H011X83F;2025-08-12 11:59:00;116;0NW2XJ;C3PEK2;CannoliEngine;APP;Não informado;True;9261;False;IMMEDIATE;INDOOR;DELIVERYVIP;2025-08-12 11:59:00;CONCLUDED;56;1465;23.56;2025-08-12 21:52:00;v2.1.4
393;7IKP7SLMGS;9VKQKRHZ;2025-08-12 14:50:00;631;O7E887;R1BH0M;IfoodBridge;APP;Não informado;True;9972;False;SCHEDULED;TAKEOUT;SITE;2025-08-14 02:50:00;PENDING;59;2814;53.13;2025-08-13 04:52:00;v3.5.4
1187;AHA3VWRV5N;IXUX8FFV;2025-08-12 19:26:00;216;PVOZI1;94SSAE;DirectOrder;WEB;Não informado;True;4262;False;SCHEDULED;INDOOR;WHATSAPP;2025-08-15 10:26:00;PLACED;47;1144;42.35;2025-08-13 00:26:00;v3.6.6
1490;3RWQ8FKPA4;E7IAJY8A;2025-08-14 01:43:00;533;KFFL33;YZR3KT;IfoodBridge;POS;Não informado;True;2229;False;SCHEDULED;INDOOR;99FOOD;2025-08-14 14:43:00;PLACED;33;1225;86.14;2025-08-14 20:08:00;v2.0.5
1742;1WEKW1KN6R;Y37I905I;2025-08-14 02:21:00;749;ZRDTPF;0RNVH2;DirectOrder;WEB;Não informado;False;4331;False;IMMEDIATE;DELIVERY;EPADOCA;2025-08-14 02:21:00;CONCLUDED;49;145;22.15;2025-08-14 10:53:00;v3.9.9
111;PW4PB9M9W4;4XZPR6H2;2025-08-14 05:56:00;861;U8V7LJ;Q54BG5;CannoliEngine;WEB;At aut repellat ea natus sed laborum tempore.;False;7350;False;SCHEDULED;DELIVERY;DELIVERYVIP;2025-08-16 00:56:00;PENDING;8;625;165.58;2025-08-14 07:53:00;v2.6.4
1288;03MMEI67Z0;IWO651QA;2025-08-14 17:20:00;503;DYMS29;HQTING;DirectOrder;POS;Não informado;True;6946;False;IMMEDIATE;TAKEOUT;EPADOCA;2025-08-14 17:20:00;PLACED;49;1839;53.82;2025-08-14 19:26:00;v2.8.9
1497;372TISIOL5;AJ6N7A9G;2025-08-14 22:34:00;612;HAGQ9I;046DPU;DirectOrder;APP;Não informado;True;3557;False;SCHEDULED;INDOOR;EPADOCA;2025-08-15 17:34:00;PLACED;40;1308;55.38;2025-08-15 16:40:00;v3.9.9
1392;2J2S8QN16M;RIEJ4RKS;2025-08-15 03:33:00;476;P51XLP;A7S76T;KDSPro;POS;Não informado;True;1745;False;SCHEDULED;INDOOR;99FOOD;2025-08-16 02:33:00;CANCELED;69;390;22.83;2025-08-15 19:13:00;v3.6.3
947;F8SY1VU2AE;38LUK3P1;2025-08-15 04:35:00;488;DBQ0UT;OTYT9E;KDSPro;WEB;Não informado;True;1812;False;SCHEDULED;DELIVERY;99FOOD;2025-08-17 14:35:00;CONCLUDED;29;3101;105.49;2025-08-15 19:18:00;v3.9.6
499;7GYSIEJNEF;0YDRRDN2;2025-08-15 05:26:00;478;08RNPP;APCJEH;KDSPro;POS;Illum repellendus repellat cupiditate.;False;3279;False;IMMEDIATE;DELIVERY;99FOOD;2025-08-15 05:26:00;PLACED;15;153;36.32;2025-08-16 00:13:00;v2.1.1
1969;Z1X7RM0RO0;7G5GBEYR;2025-08-15 14:38:00;978;K1F6HI;IGBVHH;DirectOrder;WEB;Dolore quam dignissimos.;False;9907;False;SCHEDULED;DELIVERY;WHATSAPP;2025-08-16 03:38:00;CONFIRMED;15;3381;171.28;2025-08-16 05:38:00;v2.2.5
250;BM94SL42U1;HQUBIQJ6;2025-08-15 23:18:00;146;U9BL57;JB168T;KDSPro;APP;Consequatur veritatis occaecati aliquam nulla ut necessitatibus officiis.;False;8496;False;IMMEDIATE;DELIVERY;ANOTAAI;2025-08-15 23:18:00;PLACED;17;2731;153.92;2025-08-16 10:03:00;v2.0.8
613;U05VLRBB6F;CT6E37TD;2025-08-15 23:50:00;785;542V8I;HPYXKE;KDSPro;WEB;Não informado;False;3201;False;SCHEDULED;TAKEOUT;99FOOD;2025-08-18 07:50:00;CONCLUDED;30;2057;71.23;2025-08-16 07:30:00;v3.1.0
1353;5ILWN6FKY6;1PGH8NUP;2025-08-16 06:41:00;402;YOMVG2;O3LHFE;CannoliEngine;WEB;Não informado;False;2807;False;IMMEDIATE;TAKEOUT;WHATSAPP;2025-08-16 06:41:00;PENDING;56;1798;40.88;2025-08-16 22:39:00;v3.0.9
826;DQUMG1P8AH;WLDV63YD;2025-08-16 06:49:00;144;6O8DCR;8DY4EA;DirectOrder;POS;Não informado;True;6758;False;IMMEDIATE;INDOOR;SITE;2025-08-16 06:49:00;PLACED;68;2165;96.7;2025-08-17 01:32:00;v2.5.1
1223;L3RSNX1KC9;X23YQSI8;2025-08-16 10:36:00;484;IYBC1G;JBLCVS;DirectOrder;APP;Não informado;True;1644;False;SCHEDULED;INDOOR;WHATSAPP;2025-08-18 21:36:00;PLACED;15;1584;16.27;2025-08-17 00:03:00;v2.4.6
946;741Z4CX1GZ;DCZT8SI6;2025-08-16 12:08:00;567;HKFOJJ;31DR3N;CannoliEngine;APP;Aspernatur nemo ea veniam laudantium repellendus hic aperiam.;False;5291;False;SCHEDULED;INDOOR;EPADOCA;2025-08-19 00:08:00;CONCLUDED;30;3199;43.49;2025-08-17 03:22:00;v1.3.6
1034;JEP0U55B17;VYXN3FLZ;2025-08-16 13:58:00;464;1SY8Y4;LFRHMD;IfoodBridge;WEB;Não informado;True;1146;False;IMMEDIATE;TAKEOUT;IFOOD;2025-08-16 13:58:00;CANCELED;71;3363;58.13;2025-08-16 21:18:00;v1.2.8
1135;MEYWKJETOV;M3SKANGN;2025-08-16 15:43:00;713;FLOCRG;SSIKN7;DirectOrder;WEB;Quo quia accusamus.;True;7730;False;IMMEDIATE;DELIVERY;IFOOD;2025-08-16 15:43:00;CONCLUDED;45;3128;71.18;2025-08-16 16:18:00;v2.7.5
1161;DUZKF7VPMH;4YYPY4F3;2025-08-16 21:46:00;896;W9KS8W;SPF198;IfoodBridge;APP;Não informado;False;8507;False;SCHEDULED;DELIVERY;99FOOD;2025-08-19 16:46:00;PLACED;66;437;195.49;2025-08-17 07:29:00;v3.4.0
1257;MZ2ESTYZBL;I4Z3YPPU;2025-08-16 22:21:00;567;CAWHLV;2NKCDR;CannoliEngine;POS;Não informado;True;4131;False;IMMEDIATE;TAKEOUT;ANOTAAI;2025-08-16 22:21:00;PLACED;12;3222;18.67;2025-08-17 10:12:00;v3.5.8
1090;GVITEYCPWI;VE23WH6P;2025-08-16 23:24:00;430;RAXKSB;RS2Q8M;CannoliEngine;WEB;Não informado;True;7544;True;IMMEDIATE;DELIVERY;IFOOD;2025-08-16 23:24:00;PLACED;67;2673;124.56;2025-08-17 16:20:00;v2.9.8
1977;IB5SL8S79R;PHJ4F2LG;2025-08-17 09:07:00;686;FYURJN;ZUIQ2T;CannoliEngine;WEB;Velit neque repudiandae quibusdam modi.;True;4318;False;IMMEDIATE;INDOOR;99FOOD;2025-08-17 09:07:00;PENDING;19;659;54.87;2025-08-18 00:39:00;v2.2.0
915;YP73A14X78;4M15CE6N;2025-08-17 10:02:00;129;NS3GL9;QSDXLD;CannoliEngine;POS;Não informado;True;9829;False;IMMEDIATE;TAKEOUT;DELIVERYVIP;2025-08-17 10:02:00;PLACED;54;3142;101.05;2025-08-18 05:06:00;v2.2.5
1593;N3SDSKE6C8;EGHNN4KH;2025-08-17 12:51:00;549;4TEGDS;K82U33;IfoodBridge;APP;In odit quasi at.;True;9280;False;IMMEDIATE;DELIVERY;EPADOCA;2025-08-17 12:51:00;CANCELED;53;1324;30.5;2025-08-17 16:14:00;v3.7.1
1936;82H283X4NC;2TKAKEBY;2025-08-17 15:44:00;427;Q7UK77;ULER2L;CannoliEngine;APP;Velit fuga nihil magni modi corrupti similique.;False;9790;False;SCHEDULED;INDOOR;99FOOD;2025-08-19 01:44:00;CONCLUDED;59;1648;48.48;2025-08-17 23:41:00;v3.2.9
1213;UDV5EROFXZ;4DHMZ40H;2025-08-17 16:32:00;155;9K97PX;XZ9OZ9;KDSPro;WEB;Não informado;True;9830;False;IMMEDIATE;INDOOR;IFOOD;2025-08-17 16:32:00;CONFIRMED;69;1085;31.42;2025-08-18 06:03:00;v1.5.8
891;ADVSYHEGKJ;E3WITF9Q;2025-08-17 17:26:00;34;M9ZLMW;95K19W;DirectOrder;WEB;Não informado;True;2530;False;SCHEDULED;DELIVERY;DELIVERYVIP;2025-08-20 12:26:00;DISPATCHED;86;2553;59.02;2025-08-17 19:01:00;v1.2.1
991;K0Q1FIA793;VOPWC3QS;2025-08-17 19:06:00;759;MXJJDQ;1CPFCH;KDSPro;WEB;Não informado;True;2982;False;IMMEDIATE;DELIVERY;ANOTAAI;2025-08-17 19:06:00;PENDING;82;2230;19.22;2025-08-18 04:17:00;v1.0.9
862;WRCX2RCQU6;4B9XSNQT;2025-08-17 20:53:00;302;NP098T;09YLI6;CannoliEngine;APP;Não informado;False;4570;False;IMMEDIATE;DELIVERY;SITE;2025-08-17 20:53:00;PENDING;50;2978;55.79;2025-08-18 16:46:00;v3.6.3
728;SWUA9US7O9;J1R5XJB6;2025-08-17 21:01:00;584;83BTKA;CDNRWR;CannoliEngine;WEB;Não informado;True;4642;False;IMMEDIATE;DELIVERY;WHATSAPP;2025-08-17 21:01:00;CANCELED;65;2139;148.66;2025-08-18 11:13:00;v2.9.0
575;9ME1V13E93;ZMXO4NIT;2025-08-18 01:56:00;659;8JYWMA;1NN1O8;KDSPro;POS;Não informado;True;7326;False;IMMEDIATE;TAKEOUT;WHATSAPP;2025-08-18 01:56:00;CANCELED;67;3419;38.73;2025-08-18 08:48:00;v2.9.2
40;D2T8YFOTUX;6J1YGSKQ;2025-08-18 02:08:00;968;YP891X;SD0NKV;CannoliEngine;APP;Não informado;True;6279;False;SCHEDULED;DELIVERY;WHATSAPP;2025-08-19 20:08:00;DISPATCHED;48;468;43.15;2025-08-18 12:37:00;v1.3.8
457;0IMTBBWE28;EDDEE8V9;2025-08-18 02:43:00;281;MS0KVH;OW7N4Z;CannoliEngine;POS;Aliquam laborum placeat nisi quo non veniam.;True;5938;False;SCHEDULED;TAKEOUT;99FOOD;2025-08-19 14:43:00;DISPATCHED;8;1969;88.68;2025-08-18 11:58:00;v3.1.8
843;WBJKW3E9K5;PZRUJ2W2;2025-08-18 06:31:00;373;TUBJS2;0EE1CD;CannoliEngine;APP;Sint corrupti ab hic quisquam laudantium impedit hic.;False;9494;True;IMMEDIATE;INDOOR;IFOOD;2025-08-18 06:31:00;DISPATCHED;18;3544;72.3;2025-08-18 10:21:00;v3.7.9
1992;KEYF4X2YCE;WLKMVIV1;2025-08-18 06:54:00;214;OS69CJ;CJCXE4;DirectOrder;APP;Reprehenderit fugiat laudantium magni ex sed.;True;6859;False;IMMEDIATE;TAKEOUT;ANOTAAI;2025-08-18 06:54:00;CONCLUDED;10;3483;81.46;2025-08-18 07:50:00;v2.5.1
1538;RSFY87PUFK;UW5CK3H7;2025-08-18 09:21:00;237;6MRYFV;3SGNQS;DirectOrder;POS;Não informado;True;1613;False;SCHEDULED;DELIVERY;DELIVERYVIP;2025-08-19 03:21:00;CONCLUDED;23;1421;62.83;2025-08-19 04:12:00;v3.8.3
81;4WAH3QO2CN;Q8DLD7M1;2025-08-18 22:24:00;620;DNFCIJ;TET57M;CannoliEngine;APP;Não informado;True;4309;False;SCHEDULED;TAKEOUT;ANOTAAI;2025-08-18 23:24:00;CANCELED;51;152;29.74;2025-08-19 06:06:00;v2.7.9
1848;FRJ2XB806E;PODKSVQN;2025-08-19 09:16:00;30;YP4IF7;M0VIC2;IfoodBridge;WEB;Laborum saepe iure optio at possimus accusamus.;True;2019;False;SCHEDULED;DELIVERY;99FOOD;2025-08-19 13:16:00;CONFIRMED;14;3016;31.59;2025-08-20 02:48:00;v2.4.1
1896;P3M6M7W6L1;GAHY18Y8;2025-08-19 16:38:00;131;QNJQBL;A641GL;DirectOrder;APP;Não informado;True;5383;False;IMMEDIATE;TAKEOUT;99FOOD;2025-08-19 16:38:00;DISPATCHED;8;3527;29.53;2025-08-20 12:35:00;v3.5.3
993;AEO2NEIWSE;YHPHDXX9;2025-08-19 19:23:00;421;UHEXD6;38YVUA;KDSPro;APP;Provident cum asperiores consequuntur neque distinctio impedit.;False;8747;False;SCHEDULED;TAKEOUT;WHATSAPP;2025-08-21 06:23:00;CONCLUDED;47;2125;109.26;2025-08-20 12:26:00;v2.4.9
1613;KSI6IGO6ZV;M7DLOY8D;2025-08-19 20:26:00;671;OW5G6X;K6A98I;IfoodBridge;WEB;Illum distinctio eligendi enim eaque maxime.;True;3147;False;IMMEDIATE;INDOOR;ANOTAAI;2025-08-19 20:26:00;CONFIRMED;78;939;124.92;2025-08-20 07:15:00;v3.3.9
1638;EF54DIBU5E;3JW0ENWW;2025-08-19 21:30:00;503;4E3J8Z;4ZJESJ;IfoodBridge;WEB;Officia enim illum distinctio.;True;8341;False;SCHEDULED;DELIVERY;IFOOD;2025-08-20 00:30:00;CONFIRMED;6;2817;118.83;2025-08-19 23:34:00;v3.9.1
1659;NKRINI72YC;NR9HN2AG;2025-08-20 05:23:00;443;YDUVOI;W4Y6UH;DirectOrder;WEB;Não informado;True;3123;False;IMMEDIATE;TAKEOUT;IFOOD;2025-08-20 05:23:00;DISPATCHED;23;761;62.62;2025-08-20 16:33:00;v1.9.8
801;L6ZMOG9SLX;K01KKIL1;2025-08-20 06:11:00;607;4UYSR6;6ZT2S8;KDSPro;WEB;Não informado;False;2609;False;IMMEDIATE;INDOOR;DELIVERYVIP;2025-08-20 06:11:00;DISPATCHED;20;3101;58.0;2025-08-20 20:43:00;v2.7.6
852;SLMVPUJQER;XZ135MME;2025-08-20 11:01:00;644;QLJZQA;RUGXFE;DirectOrder;APP;Não informado;False;3126;False;SCHEDULED;DELIVERY;DELIVERYVIP;2025-08-22 19:01:00;CONCLUDED;89;2192;45.06;2025-08-20 14:45:00;v3.9.2
902;HJ4HUU4DXS;16XQV0IP;2025-08-20 23:13:00;278;NJM02X;K2E4R6;CannoliEngine;POS;Tenetur et perferendis.;True;2612;False;IMMEDIATE;TAKEOUT;99FOOD;2025-08-20 23:13:00;CONCLUDED;50;3175;145.44;2025-08-21 02:44:00;v3.3.1
29;D022YBUR0K;8OIG4E8Q;2025-08-21 00:09:00;595;ENVGUA;SMCJ2J;IfoodBridge;POS;Não informado;True;1537;False;IMMEDIATE;INDOOR;SITE;2025-08-21 00:09:00;PENDING;41;948;112.35;2025-08-21 02:46:00;v1.0.7
1479;57CMA2NTQD;8EF76XUC;2025-08-21 17:31:00;673;RLPOOZ;RF4VB7;DirectOrder;WEB;Não informado;True;1468;False;SCHEDULED;DELIVERY;EPADOCA;2025-08-24 11:31:00;CONCLUDED;49;3295;29.32;2025-08-22 05:31:00;v2.8.2
539;4DGXZXFFAE;814WKYUT;2025-08-21 22:28:00;898;TT5INX;V85SLB;DirectOrder;POS;Doloremque corporis iusto.;True;7277;False;SCHEDULED;DELIVERY;EPADOCA;2025-08-24 18:28:00;PENDING;88;679;32.92;2025-08-22 04:07:00;v1.7.8
1796;4WQQRDU9YF;R1GZ6FV7;2025-08-22 02:21:00;884;OIY2TH;XC0V8T;CannoliEngine;WEB;Não informado;False;7582;False;SCHEDULED;INDOOR;ANOTAAI;2025-08-23 23:21:00;CONCLUDED;53;127;44.32;2025-08-22 06:30:00;v2.5.5
1623;R58EJ9XD1P;N58RKYXK;2025-08-22 04:14:00;535;H01J9C;DSIAXD;KDSPro;WEB;Não informado;True;6769;True;IMMEDIATE;DELIVERY;99FOOD;2025-08-22 04:14:00;CANCELED;32;85;74.61;2025-08-22 05:23:00;v3.9.1
1787;RPQEQVZL72;3MHR9QUW;2025-08-22 07:13:00;570;AKTMGP;D9YH7T;DirectOrder;WEB;Minima perspiciatis ipsum porro pariatur.;True;7627;False;SCHEDULED;TAKEOUT;EPADOCA;2025-08-22 18:13:00;PLACED;12;1827;47.05;2025-08-22 14:02:00;v1.4.1
441;BR3RNXXII6;IO1XNAH1;2025-08-22 08:05:00;456;K1B00C;6P3E7W;IfoodBridge;POS;Ab ex voluptatum fugit ipsam.;False;1525;False;IMMEDIATE;DELIVERY;ANOTAAI;2025-08-22 08:05:00;PLACED;74;776;36.47;2025-08-22 23:22:00;v1.6.0
171;WPRB98DS0Y;VZVASI75;2025-08-23 00:01:00;212;4NPUT2;UTCNOW;CannoliEngine;APP;Não informado;True;3585;False;IMMEDIATE;TAKEOUT;WHATSAPP;2025-08-23 00:01:00;DISPATCHED;62;2820;106.57;2025-08-23 11:23:00;v1.8.6
570;DPKB11FM1O;WWSA1T4D;2025-08-23 01:47:00;744;STVN7L;CCJZ8V;CannoliEngine;APP;Não informado;True;2349;False;IMMEDIATE;DELIVERY;SITE;2025-08-23 01:47:00;CONCLUDED;28;3271;66.32;2025-08-23 04:10:00;v3.1.7
1020;Q2498FG4N6;9CL2URLY;2025-08-23 05:04:00;348;DARSS1;1JFLTK;CannoliEngine;POS;Iusto officiis placeat adipisci fugit voluptates quis.;True;2834;False;SCHEDULED;INDOOR;DELIVERYVIP;2025-08-26 01:04:00;CONCLUDED;5;807;43.93;2025-08-23 12:25:00;v3.1.2
86;T19LF6HPKY;HECFXW7P;2025-08-23 08:16:00;86;T0RKXQ;LLOPEY;DirectOrder;WEB;Não informado;True;6795;False;SCHEDULED;DELIVERY;SITE;2025-08-25 05:16:00;DISPATCHED;53;2582;34.46;2025-08-23 17:56:00;v3.1.2
1688;95E1CCGA36;FMTKCHAF;2025-08-23 10:56:00;469;6RS9OE;75W5GO;CannoliEngine;WEB;Não informado;False;4160;False;SCHEDULED;TAKEOUT;ANOTAAI;2025-08-23 12:56:00;PLACED;32;3269;68.33;2025-08-24 02:36:00;v2.3.6
1195;UQW4C527DM;2D1UVI5Z;2025-08-23 12:45:00;966;2L1OPR;XXQ99S;IfoodBridge;POS;Não informado;True;9585;False;SCHEDULED;INDOOR;99FOOD;2025-08-25 14:45:00;CONFIRMED;7;2682;179.92;2025-08-23 23:42:00;v2.5.7
541;4SZ23KU6OD;97EC7S5C;2025-08-23 21:48:00;76;5K07XP;B5M10Z;KDSPro;APP;Não informado;True;2688;False;SCHEDULED;TAKEOUT;SITE;2025-08-24 17:48:00;PLACED;69;761;39.11;2025-08-24 01:11:00;v2.2.9
1648;BHDJVZ0WJK;IXXJUIHM;2025-08-24 04:00:00;290;XIY309;LWLYRR;KDSPro;WEB;Consequuntur illo iusto nobis eos.;False;6327;False;IMMEDIATE;DELIVERY;WHATSAPP;2025-08-24 04:00:00;PLACED;36;1598;16.59;2025-08-24 18:58:00;v2.6.5
602;3GMG5WAAEC;HG74L8OS;2025-08-24 22:19:00;445;DWAT80;QFEWLE;IfoodBridge;POS;Não informado;True;7152;False;SCHEDULED;DELIVERY;ANOTAAI;2025-08-26 13:19:00;CONFIRMED;63;2643;73.85;2025-08-25 04:30:00;v1.3.2
77;WEQD6R5FL4;2VLBFJ06;2025-08-24 22:27:00;934;DS8FL2;WBZ8W8;CannoliEngine;POS;Não informado;True;5823;False;IMMEDIATE;DELIVERY;99FOOD;2025-08-24 22:27:00;CANCELED;22;1775;18.78;2025-08-25 15:55:00;v1.3.5
803;A2WIEEQK3I;M6PY3LTU;2025-08-24 22:54:00;290;37BQVY;KH67MJ;IfoodBridge;POS;Soluta ea error at quibusdam.;False;7408;False;IMMEDIATE;DELIVERY;SITE;2025-08-24 22:54:00;CANCELED;73;530;40.11;2025-08-25 09:35:00;v2.5.9
1835;99U8013F4Q;SFB3OJTS;2025-08-25 01:28:00;544;P6DDJV;66P8CM;DirectOrder;WEB;Não informado;False;4596;False;IMMEDIATE;DELIVERY;IFOOD;2025-08-25 01:28:00;CANCELED;60;1836;41.77;2025-08-25 09:51:00;v1.5.9
1614;32TQYYEAQU;QS9A842I;2025-08-25 03:50:00;629;3E3RUL;NVBRVK;CannoliEngine;APP;Perferendis aperiam quia omnis.;True;4265;False;SCHEDULED;DELIVERY;SITE;2025-08-26 19:50:00;DISPATCHED;84;2324;33.36;2025-08-25 09:27:00;v2.9.6
369;C3FF22W2HQ;AYBIF7SP;2025-08-26 01:58:00;988;2Y8I0Q;P0YWKD;KDSPro;APP;Não informado;False;3259;False;SCHEDULED;DELIVERY;ANOTAAI;2025-08-26 18:58:00;PLACED;48;2554;21.35;2025-08-26 12:46:00;v2.0.3
1373;HWIC9LOBIT;KRB4LTX0;2025-08-26 04:05:00;128;IMPMB8;MOD7NT;IfoodBridge;WEB;Doloremque molestiae exercitationem esse accusantium accusantium odit.;True;5405;False;SCHEDULED;TAKEOUT;EPADOCA;2025-08-28 06:05:00;PLACED;90;3321;111.9;2025-08-26 16:05:00;v2.9.2
1897;F5XYLOUNS8;3GHA1YNZ;2025-08-26 05:34:00;193;ROS32W;CRJAN1;IfoodBridge;POS;Não informado;True;4283;False;SCHEDULED;INDOOR;99FOOD;2025-08-26 21:34:00;PENDING;41;1412;61.13;2025-08-26 23:56:00;v1.1.3
311;EVU2J9P1HP;Y354MYNW;2025-08-26 06:38:00;868;ZABJKE;YKUG0N;DirectOrder;POS;Occaecati molestias quae minus itaque.;True;1224;False;SCHEDULED;DELIVERY;ANOTAAI;2025-08-28 13:38:00;CANCELED;39;3262;91.23;2025-08-26 11:57:00;v3.4.2
1173;6KG74KMVXO;R5NZTO4H;2025-08-26 12:35:00;626;9VYH2G;68NBVZ;DirectOrder;POS;Não informado;True;3201;False;IMMEDIATE;TAKEOUT;EPADOCA;2025-08-26 12:35:00;PENDING;89;528;15.2;2025-08-26 18:52:00;v2.5.0
1085;8LXY13AR1P;V9YMU6GH;2025-08-26 12:55:00;766;VK7EBM;QOCAAO;CannoliEngine;POS;Dolorem dolore fugiat accusamus.;True;6214;False;SCHEDULED;INDOOR;ANOTAAI;2025-08-28 22:55:00;DISPATCHED;29;436;63.45;2025-08-27 00:24:00;v3.8.4
1065;BQFISHURPW;DD5D1INZ;2025-08-26 13:08:00;465;VJ1FQ8;UC5KIO;CannoliEngine;APP;Não informado;False;2778;False;SCHEDULED;TAKEOUT;SITE;2025-08-28 17:08:00;CANCELED;12;423;34.23;2025-08-27 00:34:00;v1.7.4
928;M4U5R1O4PY;OZT9LQPL;2025-08-26 14:08:00;7;R6EN5A;VJ7ES9;KDSPro;WEB;Deserunt mollitia recusandae nihil deserunt reiciendis doloribus.;True;9758;False;SCHEDULED;TAKEOUT;IFOOD;2025-08-27 15:08:00;DISPATCHED;39;3501;89.2;2025-08-27 00:05:00;v2.9.9
969;K1W68VJ8SE;B2IAA5I7;2025-08-26 23:09:00;420;BJPFQH;0Q8HWP;KDSPro;POS;Provident reiciendis labore molestiae eaque quo.;True;8089;False;SCHEDULED;INDOOR;WHATSAPP;2025-08-29 08:09:00;CANCELED;90;1339;23.25;2025-08-27 15:41:00;v3.9.8
411;PCB69785R8;IST091QJ;2025-08-26 23:19:00;56;HDDXCY;5U4ZOD;CannoliEngine;WEB;Não informado;True;8740;False;SCHEDULED;TAKEOUT;IFOOD;2025-08-29 08:19:00;CONCLUDED;76;2057;75.59;2025-08-27 01:07:00;v2.8.1
641;ZUJ1IAHBYQ;R5CT3G5R;2025-08-27 02:31:00;684;GLYT4W;0XGJO1;KDSPro;WEB;Não informado;False;4399;False;SCHEDULED;TAKEOUT;WHATSAPP;2025-08-27 06:31:00;DISPATCHED;42;799;17.35;2025-08-27 17:58:00;v1.5.7
674;7E0C07JNQV;55Y5I4DF;2025-08-27 02:50:00;446;A2RN9J;JDLDEL;DirectOrder;WEB;Non quos maxime eligendi accusamus tempora quidem cum.;True;2677;False;IMMEDIATE;INDOOR;WHATSAPP;2025-08-27 02:50:00;PLACED;6;1180;103.15;2025-08-27 11:02:00;v1.1.1
774;NXP4WXPHL8;49A083NP;2025-08-27 08:40:00;66;PMHEDD;YY83JS;CannoliEngine;APP;Dolores omnis ex facere quis quisquam.;True;9825;False;IMMEDIATE;TAKEOUT;DELIVERYVIP;2025-08-27 08:40:00;CONCLUDED;11;2105;47.74;2025-08-27 18:14:00;v1.7.7
1836;2YUJKFAOS9;X2SVF332;2025-08-27 08:58:00;23;5E0DNN;F59JWC;CannoliEngine;APP;Não informado;False;2473;False;IMMEDIATE;DELIVERY;WHATSAPP;2025-08-27 08:58:00;CONCLUDED;35;1751;50.19;2025-08-27 14:46:00;v1.6.5
904;6AREPRAM9N;NIWJ7D3Y;2025-08-27 09:41:00;718;CJXQHZ;JE9651;KDSPro;POS;Não informado;False;9514;False;IMMEDIATE;TAKEOUT;99FOOD;2025-08-27 09:41:00;PENDING;71;523;37.92;2025-08-27 13:33:00;v3.6.4
