id;segmentid;templateid;storeid;name;description;badge;type;status;isdefault;createdat;createdby;updatedat;updatedby
1622;1187;1970-01-01 00:00:00.000001622;N25N8L6VTU;Campanha Tenetur 9FGZ;Deleniti aperiam commodi molestias pariatur dolorum dolores modi.;winback;2;1970-01-01 00:00:00.000000001;False;;Não informado;2024-07-24 17:13:34;Não informado
1623;1188;1970-01-01 00:00:00.000001623;U1LQXT229Q;Campanha Assumenda 7IVQ;Animi voluptatem occaecati sequi ipsum sapiente amet corrupti provident ipsa.;loyalty;1;1970-01-01 00:00:00.000000004;False;;Não informado;2025-04-09 19:11:24;Não informado
1624;5;1970-01-01 00:00:00.000001624;ARUR37921Y;Campanha Eum K9XP;Id est aperiam repellendus vel nesciunt labore.;loyalty;2;1970-01-01 00:00:00.000000002;True;;Não informado;2025-01-05 05:23:14;Não informado
1625;1189;1970-01-01 00:00:00.000001625;YAPIG8OFSM;Campanha Sint NAWY;Mollitia quis velit vitae est repellendus quos incidunt nostrum perspiciatis officiis.;seasonal;2;1970-01-01 00:00:00.000000004;False;;Não informado;2024-09-17 14:19:18;Não informado
1626;1190;1970-01-01 00:00:00.000001626;CPHT102F2L;Campanha Eligendi D524;Sunt ratione voluptate eos corporis doloribus debitis nisi perferendis sequi nihil.;Não informado;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-09-22 21:46:23;Não informado
1627;5;1970-01-01 00:00:00.000001627;LLHTAHOWRP;Campanha Facere HWN1;Repellendus adipisci nobis quisquam incidunt nulla odit at.;seasonal;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-09-23 13:12:13;Não informado
1628;1191;1970-01-01 00:00:00.000001628;4OOG2TLTT2;Campanha Aspernatur 3G5S;Tempora itaque reprehenderit illum at sint perferendis exercitationem fuga perspiciatis ipsam dolore.;consumption;1;1970-01-01 00:00:00.000000004;False;;Não informado;2024-05-19 15:33:28;Não informado
1629;5;1970-01-01 00:00:00.000001629;1E90GDRRA5;Campanha Nesciunt YU3T;Não informado;winback;1;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2025-05-31 19:34:34;Não informado
1630;1192;1970-01-01 00:00:00.000001630;J7H4217PFT;Campanha Quam PYBO;Tenetur velit ullam omnis culpa provident error eaque atque quia.;Não informado;2;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2025-03-31 05:24:24;Não informado
1631;1193;1970-01-01 00:00:00.000001631;QI62K3L0W5;Campanha Numquam RXMA;Não informado;migration;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2025-02-15 20:35:42;Não informado
1632;1194;1970-01-01 00:00:00.000001632;X0TATLLQHR;Campanha Velit KMRF;Sequi sapiente rem doloribus eligendi laudantium accusantium perspiciatis eius occaecati nulla optio enim.;winback;1;1970-01-01 00:00:00.000000002;False;;Não informado;2025-07-04 03:22:41;Não informado
1633;5;1970-01-01 00:00:00.000001633;AKN207KIOA;Campanha Dolor YPYE;Illum dicta facere temporibus quibusdam quo iure commodi tenetur dignissimos explicabo rerum.;consumption;2;1970-01-01 00:00:00.000000004;False;;Não informado;2024-06-29 16:09:54;Não informado
1634;1195;1970-01-01 00:00:00.000001634;IKZPXBB3MK;Campanha Ad 8TEW;Ipsam a eos occaecati ab non velit molestias hic quas itaque saepe ad.;migration;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-08-13 09:10:42;Não informado
1635;1196;1970-01-01 00:00:00.000001635;L2WLX04XSB;Campanha Quis Y2OU;Itaque maiores ipsam nesciunt quae ducimus.;Não informado;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2025-04-04 12:39:30;Não informado
1636;1197;1970-01-01 00:00:00.000001636;KLS0RSHM21;Campanha Animi 5YJX;Architecto excepturi temporibus autem aliquid sint ab iure perspiciatis.;winback;2;1970-01-01 00:00:00.000000004;False;;Não informado;2024-05-29 04:28:07;Não informado
1637;5;1970-01-01 00:00:00.000001637;YBBBMV8TJ9;Campanha Provident 6T12;Beatae nihil dicta veniam repellat aut ea ea est quo saepe adipisci.;Não informado;2;1970-01-01 00:00:00.000000002;False;;Não informado;2025-02-13 12:57:27;Não informado
1638;5;1970-01-01 00:00:00.000001638;KYN0BU8HRA;Campanha Eveniet V858;Exercitationem ex quibusdam nisi doloribus autem consequuntur beatae minus.;winback;1;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-07-05 13:35:15;Não informado
1639;1198;1970-01-01 00:00:00.000001639;4TNDGDBNL7;Campanha Similique NFPE;Dignissimos explicabo unde ipsam dolorum molestias unde alias.;consumption;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-05-14 16:40:35;Não informado
1640;5;1970-01-01 00:00:00.000001640;PVQG527V72;Campanha Adipisci W7RN;Quisquam architecto aliquid consectetur praesentium molestias veniam hic architecto dolorem accusantium adipisci.;winback;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-04-27 17:16:41;Não informado
1641;5;1970-01-01 00:00:00.000001641;6XDMR7BJN7;Campanha Repudiandae C41Q;Molestias velit sit beatae rerum culpa ipsa aliquam excepturi repudiandae quos.;Não informado;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-10-22 06:35:27;Não informado
1642;1199;1970-01-01 00:00:00.000001642;1NPKMX0F6O;Campanha Animi V0ND;Aliquam quibusdam deleniti hic quia doloremque nisi doloremque.;seasonal;1;1970-01-01 00:00:00.000000002;True;Não informado;Não informado;2024-09-04 15:43:48;Não informado
1643;1200;1970-01-01 00:00:00.000001643;UJS3EV33PV;Campanha Aperiam 70LG;Iusto impedit dignissimos ab ab rerum suscipit fugit error.;Não informado;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2025-06-15 09:25:50;Não informado
1644;1201;1970-01-01 00:00:00.000001644;KYLJ1J2PEM;Campanha Maxime KLMD;Quod ut adipisci maiores quam perspiciatis alias tempora nam officiis vero error.;loyalty;1;1970-01-01 00:00:00.000000004;True;;Não informado;2025-06-16 13:59:16;Não informado
1645;1202;1970-01-01 00:00:00.000001645;3HJEYM4UM7;Campanha Possimus 5W15;Temporibus id laborum modi aperiam modi dicta placeat.;consumption;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2025-01-03 08:17:46;Não informado
1646;1203;1970-01-01 00:00:00.000001646;SC6XSGAFCO;Campanha Optio HBXX;Suscipit fugiat eos assumenda asperiores pariatur.;loyalty;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2025-03-19 21:09:59;Não informado
1647;1204;1970-01-01 00:00:00.000001647;FQQI5EQZPP;Campanha Odio W624;Praesentium officiis ex quae odit facere in rem consequatur suscipit voluptates alias officiis.;winback;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2025-02-26 13:28:45;Não informado
1648;5;1970-01-01 00:00:00.000001648;XQKY9KVGCP;Campanha Qui M5F5;Deleniti reprehenderit earum asperiores asperiores deleniti ut.;seasonal;2;1970-01-01 00:00:00.000000004;True;;Não informado;2025-03-23 11:47:38;Não informado
1649;1205;1970-01-01 00:00:00.000001649;ZV56LOPPS1;Campanha Commodi BCEZ;Similique debitis porro dolor sed perspiciatis perspiciatis cupiditate aperiam.;loyalty;1;1970-01-01 00:00:00.000000004;True;Não informado;Não informado;2024-12-05 18:07:31;Não informado
1650;1206;1970-01-01 00:00:00.000001650;MK6TTGDL97;Campanha Fuga 0SDO;Não informado;winback;1;1970-01-01 00:00:00.000000002;True;;Não informado;2024-07-11 14:37:20;Não informado
1651;5;1970-01-01 00:00:00.000001651;ECEVS40W58;Campanha Vel CM1Y;Cumque voluptatem odit dignissimos in maiores sapiente velit.;loyalty;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-11-19 16:23:40;Não informado
1652;1207;1970-01-01 00:00:00.000001652;I34UDY1APG;Campanha Eaque ZMKB;Não informado;loyalty;2;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2025-02-02 09:11:24;Não informado
1653;1208;1970-01-01 00:00:00.000001653;5RXE78D29F;Campanha Atque 8PX7;At ipsam perspiciatis ab ex consequuntur dolor officiis.;loyalty;2;1970-01-01 00:00:00.000000001;False;;Não informado;2024-08-13 12:35:45;Não informado
1654;5;1970-01-01 00:00:00.000001654;CTBLRWU7AE;Campanha Repellat WSB9;Pariatur eum voluptatum culpa sit quibusdam.;Não informado;2;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-08-24 06:14:20;Não informado
1655;5;1970-01-01 00:00:00.000001655;O7BTPDO7YF;Campanha Consequuntur KPI9;Officia eaque sunt iure a ipsam porro rerum voluptatum in sapiente.;migration;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2025-03-21 21:59:56;Não informado
1656;1209;1970-01-01 00:00:00.000001656;UHA6F6M2XG;Campanha Perferendis 2RW9;Não informado;consumption;2;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-08-08 17:43:59;Não informado
1657;1210;1970-01-01 00:00:00.000001657;6QSTTGIQT6;Campanha Ex 7F2H;Quae voluptates ad ea perferendis corrupti quos.;loyalty;2;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2025-01-12 06:18:42;Não informado
1658;1211;1970-01-01 00:00:00.000001658;JEV4IY4K1N;Campanha Commodi IDT2;Quos odio aspernatur laborum occaecati adipisci earum inventore hic eveniet nesciunt alias fuga.;consumption;2;1970-01-01 00:00:00.000000004;False;;Não informado;2025-04-22 03:29:07;Não informado
1659;1212;1970-01-01 00:00:00.000001659;C33U0JPO94;Campanha Perferendis I4MW;Consequuntur harum omnis possimus praesentium repellendus.;consumption;1;1970-01-01 00:00:00.000000003;False;;Não informado;2024-09-05 20:24:58;Não informado
1660;5;1970-01-01 00:00:00.000001660;IRB5RQBU0E;Campanha Officia 2D52;Reprehenderit nulla eius quaerat doloribus suscipit et minima iusto nisi totam deleniti.;consumption;1;1970-01-01 00:00:00.000000003;True;Não informado;Não informado;2025-02-23 08:02:26;Não informado
1661;1213;1970-01-01 00:00:00.000001661;I3NPPABLB5;Campanha Laudantium Y97L;Enim voluptatum non dicta dolor quasi id eos.;migration;2;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-07-11 16:59:07;Não informado
1662;5;1970-01-01 00:00:00.000001662;BUCNJ1O7IN;Campanha Numquam K68G;Não informado;migration;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-10-01 09:47:20;Não informado
1663;1214;1970-01-01 00:00:00.000001663;E2KQ0B1VWN;Campanha Minus TVZA;Sunt est delectus nemo illum iusto laborum impedit deserunt unde.;consumption;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-09-30 01:31:16;Não informado
1664;1215;1970-01-01 00:00:00.000001664;FPIVD2IGDX;Campanha Quisquam BZ39;Não informado;Não informado;2;1970-01-01 00:00:00.000000001;False;;Não informado;2024-10-11 03:59:19;Não informado
1665;1216;1970-01-01 00:00:00.000001665;O0AKGG5PKX;Campanha Blanditiis UNDM;Iure sequi nulla commodi aperiam consequuntur deserunt blanditiis porro cum incidunt.;loyalty;1;1970-01-01 00:00:00.000000004;False;;Não informado;2024-08-22 20:55:14;Não informado
1666;1217;1970-01-01 00:00:00.000001666;YYMOES7SZ4;Campanha Eligendi S3E3;Quam accusamus aspernatur modi voluptatum pariatur distinctio.;winback;1;1970-01-01 00:00:00.000000001;False;;Não informado;2025-06-11 17:48:42;Não informado
1667;1218;1970-01-01 00:00:00.000001667;L8DJ0EK3LN;Campanha Quam KOH6;Porro provident tempora provident exercitationem nemo neque.;loyalty;2;1970-01-01 00:00:00.000000001;True;Não informado;Não informado;2024-09-07 03:49:52;Não informado
1668;1219;1970-01-01 00:00:00.000001668;65JU7YOL6L;Campanha Esse BM0A;Não informado;consumption;1;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2025-06-22 13:53:28;Não informado
1669;1220;1970-01-01 00:00:00.000001669;7O6QNH5EYQ;Campanha Occaecati T4XS;Exercitationem inventore amet eos consequuntur neque doloribus voluptatum doloremque nostrum adipisci aperiam provident.;seasonal;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-11-05 00:38:54;Não informado
1670;1221;1970-01-01 00:00:00.000001670;78QN8PACC1;Campanha Provident X0L4;Fugiat soluta ut vel doloribus non porro aliquam laudantium ipsum eaque dolore.;Não informado;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-03-29 19:39:02;Não informado
1671;1222;1970-01-01 00:00:00.000001671;4CPKJYKX9C;Campanha Mollitia E5R5;Não informado;seasonal;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-10-28 12:30:57;Não informado
1672;1223;1970-01-01 00:00:00.000001672;6TE8CP9K02;Campanha Commodi PSOI;Quis consequuntur aliquid possimus amet sequi eum.;winback;2;1970-01-01 00:00:00.000000001;False;;Não informado;2024-07-25 21:22:44;Não informado
1673;1224;1970-01-01 00:00:00.000001673;WI7PLC1KJG;Campanha Nulla 7DP5;Consequatur magnam sequi iusto asperiores ad voluptates perspiciatis voluptatem.;winback;2;1970-01-01 00:00:00.000000001;False;;Não informado;2025-03-03 15:10:36;Não informado
1674;5;1970-01-01 00:00:00.000001674;2XKD5R9X7X;Campanha Illo KP5I;Vero at quo enim nobis architecto eius ipsam enim inventore.;migration;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-07-13 19:52:11;Não informado
1675;5;1970-01-01 00:00:00.000001675;XTUYL0BU1I;Campanha Neque ADYW;Maiores dignissimos odio sunt quaerat tempore consequuntur ab velit nam ipsum rerum.;consumption;2;1970-01-01 00:00:00.000000004;False;;Não informado;2024-09-01 18:43:33;Não informado
1676;1225;1970-01-01 00:00:00.000001676;IJI934QPVB;Campanha Necessitatibus XSM4;Soluta neque nisi quisquam in dolores expedita commodi.;consumption;1;1970-01-01 00:00:00.000000001;False;;Não informado;2025-01-19 18:50:35;Não informado
1677;1226;1970-01-01 00:00:00.000001677;2LJAURC0SW;Campanha Cumque UZJA;Aliquid doloremque eveniet voluptates quas sint qui eligendi animi voluptatum non.;winback;2;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2025-05-31 07:56:26;Não informado
1678;1227;1970-01-01 00:00:00.000001678;L27BM7FCJ0;Campanha Quis OSOH;Ex aperiam veritatis reiciendis autem est provident non nesciunt.;winback;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-08-28 01:36:19;Não informado
1679;1228;1970-01-01 00:00:00.000001679;7DV5BY0632;Campanha Aspernatur GRX6;Não informado;migration;1;1970-01-01 00:00:00.000000004;False;;Não informado;2024-09-15 15:57:43;Não informado
1680;1229;1970-01-01 00:00:00.000001680;DE83QUV5F3;Campanha Deserunt FICL;Porro ratione placeat dicta repellendus alias commodi cumque quos beatae.;Não informado;2;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-11-04 20:23:45;Não informado
1681;5;1970-01-01 00:00:00.000001681;3ZH476EGQE;Campanha Temporibus 8DKG;Quas totam cupiditate enim rerum doloribus deleniti quidem doloremque error dicta ea laboriosam.;seasonal;2;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-05-26 05:34:04;Não informado
1682;1230;1970-01-01 00:00:00.000001682;LRZ5G2YLFV;Campanha Fugit GPIR;Não informado;migration;2;1970-01-01 00:00:00.000000004;False;;Não informado;2024-06-18 16:32:00;Não informado
1683;5;1970-01-01 00:00:00.000001683;FB4LUX4L86;Campanha Facere 3A1N;Eveniet consectetur dolor repudiandae tempore dignissimos reprehenderit quas.;seasonal;2;1970-01-01 00:00:00.000000004;False;;Não informado;2024-07-02 05:09:16;Não informado
1684;1231;1970-01-01 00:00:00.000001684;OYGHVQIZD8;Campanha Earum 2CUD;Não informado;consumption;1;1970-01-01 00:00:00.000000001;False;;Não informado;2024-12-26 19:39:38;Não informado
1685;5;1970-01-01 00:00:00.000001685;IHDRG8YGJ9;Campanha Dignissimos KS1K;Dolor culpa ipsum repudiandae perspiciatis quo.;seasonal;1;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-10-30 23:29:35;Não informado
1686;1232;1970-01-01 00:00:00.000001686;3EIGBRI154;Campanha Voluptas R71Z;Não informado;consumption;1;1970-01-01 00:00:00.000000001;False;;Não informado;2024-06-12 18:27:55;Não informado
1687;5;1970-01-01 00:00:00.000001687;ASM58HWE8E;Campanha Aperiam 30GN;Não informado;migration;1;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-12-18 07:16:10;Não informado
1688;1233;1970-01-01 00:00:00.000001688;NWCQTJVU1I;Campanha Voluptatum APKX;Aliquid perferendis aspernatur nihil delectus nulla numquam neque nobis dolor at eos occaecati.;seasonal;1;1970-01-01 00:00:00.000000001;False;;Não informado;2024-08-06 03:05:56;Não informado
1689;1234;1970-01-01 00:00:00.000001689;2QYUOLNLPR;Campanha Dolore 9A67;Mollitia natus consequatur doloremque amet animi consequuntur sit odio.;consumption;1;1970-01-01 00:00:00.000000002;True;Não informado;Não informado;2024-06-10 22:45:16;Não informado
1690;1235;1970-01-01 00:00:00.000001690;0Y2ATGXI9C;Campanha Repudiandae 70TR;In saepe voluptates nihil ducimus assumenda laborum.;winback;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2025-01-30 05:24:06;Não informado
1691;1236;1970-01-01 00:00:00.000001691;0HCN1D53I0;Campanha Saepe QAOY;Tempora error nulla inventore non esse porro dolor mollitia.;Não informado;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2025-04-03 22:53:46;Não informado
1692;1237;1970-01-01 00:00:00.000001692;DU9ZZ99VMH;Campanha Sunt VR04;Pariatur officia vel minima culpa cupiditate earum quos animi.;consumption;1;1970-01-01 00:00:00.000000002;False;;Não informado;2024-07-31 13:26:05;Não informado
1693;1238;1970-01-01 00:00:00.000001693;W9A8RWHO3U;Campanha Numquam 56K7;Adipisci atque ex nihil dignissimos quaerat voluptatem eum accusamus optio.;winback;1;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2025-03-28 03:58:32;Não informado
1694;5;1970-01-01 00:00:00.000001694;3O3QYEPJRF;Campanha Accusantium 57CP;Eligendi commodi ea occaecati molestiae quia nam velit temporibus repellat quidem.;consumption;1;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-09-25 22:51:52;Não informado
1695;1239;1970-01-01 00:00:00.000001695;N6PWE3960B;Campanha Ea MTXV;Repellendus porro error hic ad atque vel ullam incidunt.;loyalty;2;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-09-09 23:42:54;Não informado
1696;1240;1970-01-01 00:00:00.000001696;DV28O470JP;Campanha Beatae 8Q9Z;Quae magni perspiciatis facere sed voluptas earum tempora recusandae blanditiis maxime.;winback;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-10-17 02:44:54;Não informado
1697;1241;1970-01-01 00:00:00.000001697;9BLB8ND6NY;Campanha Blanditiis LR9A;Optio sed amet possimus ullam a laudantium doloremque ipsam provident quas.;loyalty;1;1970-01-01 00:00:00.000000001;True;Não informado;Não informado;2024-09-20 02:58:07;Não informado
1698;5;1970-01-01 00:00:00.000001698;X2VVI7AIJW;Campanha Nulla KB0T;Et laudantium commodi fugit a doloribus fuga rerum quaerat praesentium possimus quidem dolore.;Não informado;2;1970-01-01 00:00:00.000000001;True;Não informado;Não informado;2025-05-10 00:35:20;Não informado
